expected,answer
-40.2552678734512,-40.2552678734512
-41.731228524177,-41.731228524177
-42.9341782362141,-42.9341782362141
-43.2137125012735,-43.2137125012735
-42.3614779959049,-42.3614779959049
-41.2183555873301,-41.2183555873301
-41.7225749187481,-41.7225749187481
-43.4886282265448,-43.4886282265448
-44.5269029324793,-44.5269029324793
-43.6746684271107,-43.6746684271107
-43.2559862627332,-43.2559862627332
-42.7969892131393,-42.7969892131393
-44.3055361621405,-44.3055361621405
-43.6622065089225,-43.6622065089225
-43.7328359218313,-43.7328359218313
-43.3141537574538,-43.3141537574538
-42.8551567078599,-42.8551567078599
-43.3528604005916,-43.3528604005916
-43.632394665651,-43.632394665651
-42.1412570831255,-42.1412570831255
-42.3614779959049,-42.3614779959049
-41.9024809463109,-41.9024809463109
-43.2380729753476,-43.2380729753476
-43.517607240407,-43.517607240407
-42.6653727350383,-42.6653727350383
-41.731228524177,-41.731228524177
-41.7876935210669,-41.7876935210669
-42.7139573234348,-42.7139573234348
-42.9934915884942,-42.9934915884942
-42.1412570831255,-42.1412570831255
-41.7225749187481,-41.7225749187481
-40.8668094174108,-40.8668094174108
-42.3385728028105,-42.3385728028105
-44.0130308235009,-44.0130308235009
-43.1607963181322,-43.1607963181322
-42.7743505299807,-42.7743505299807
-43.0705914719835,-43.0705914719835
-43.6324290670811,-43.6324290670811
-43.9070748408191,-43.9070748408191
-43.9777042537279,-43.9777042537279
-43.5912584655764,-43.5912584655764
-43.8874994075792,-43.8874994075792
-42.6797533055322,-42.6797533055322
-43.8772629975476,-43.8772629975476
-42.3861254150222,-42.3861254150222
-42.6385827040274,-42.6385827040274
-42.9348236460303,-42.9348236460303
-42.2933075173806,-42.2933075173806
-43.4908172093961,-43.4908172093961
-42.6385827040274,-42.6385827040274
-41.7026139856005,-41.7026139856005
-42.5483778578787,-42.5483778578787
-42.893443198517,-42.893443198517
-44.0909528905324,-44.0909528905324
-43.2387183851638,-43.2387183851638
-42.8522725970122,-42.8522725970122
-42.5655331715255,-42.5655331715255
-44.0130308235009,-44.0130308235009
-43.9829323256266,-43.9829323256266
-44.1990710240667,-44.1990710240667
-43.8126252359152,-43.8126252359152
-44.108866177918,-44.108866177918
-43.9070748408191,-43.9070748408191
-42.5775777033067,-42.5775777033067
-43.3343746005099,-43.3343746005099
-42.9479288123583,-42.9479288123583
-43.2441697543612,-43.2441697543612
-43.8772629975476,-43.8772629975476
-43.0884240587982,-43.0884240587982
-42.6656596800816,-42.6656596800816
-42.9181169690869,-42.9181169690869
-43.2143579110897,-43.2143579110897
-43.4908172093961,-43.4908172093961
-42.7019782706467,-42.7019782706467
-42.9181169690868,-42.9181169690869
-41.9821482506599,-41.9821482506599
-42.8279121229381,-42.8279121229381
-44.0909528905324,-44.0909528905324
-43.302113951783,-43.302113951783
-43.5182526502232,-43.5182526502232
-43.1318068620716,-43.1318068620716
-42.8450674365849,-42.8450674365849
-43.1607963181322,-43.1607963181322
-44.1990710240667,-44.1990710240667
-42.4691573047267,-42.4691573047267
-42.9603907305465,-42.9603907305465
-43.2566316725494,-43.2566316725494
-43.9777042537279,-43.9777042537279
-43.3343746005099,-43.3343746005099
-42.5273247994473,-42.5273247994473
-43.0185582252671,-43.0185582252671
-43.31479916727,-43.31479916727
-42.3861254150222,-42.3861254150222
-42.6656596800816,-42.6656596800816
-40.5389775089982,-40.5389775089982
-41.4269793865614,-41.4269793865614
-41.7232203285642,-41.7232203285642
-42.6385827040274,-42.6385827040274
-42.9181169690868,-42.9181169690868
-41.1882032497468,-41.1882032497468
-41.1299137452912,-41.1299137452912
-41.9756776175695,-41.9756776175695
-43.2387183851638,-43.2387183851638
-43.5182526502232,-43.5182526502232
-41.7883389308831,-41.7883389308831
-42.279572356703,-42.279572356703
-41.9928329312162,-41.9928329312162
-42.7743505299807,-42.7743505299807
-43.8126252359152,-43.8126252359152
-42.9603907305465,-42.9603907305465
-41.785645875305,-41.785645875305
-42.8701858843978,-42.8701858843978
-43.5912584655764,-43.5912584655764
-42.9479288123583,-42.9479288123583
-43.0185582252671,-43.0185582252672
-41.8438133700256,-41.8438133700256
-42.9283533791184,-42.9283533791184
-42.6385827040274,-42.6385827040274
-42.9181169690869,-42.9181169690868
-41.4269793865614,-41.4269793865614
-40.8911376084766,-40.8911376084766
-41.9756776175695,-41.9756776175695
-41.7026139856005,-41.7026139856005
-41.9821482506599,-41.9821482506599
-41.1299137452912,-41.1299137452912
-39.6105128324459,-39.6105128324459
-41.0397088991425,-41.0397088991425
-42.8522725970122,-42.8522725970122
-43.1318068620716,-43.1318068620716
-42.279572356703,-42.279572356703
-41.1048275014614,-41.1048275014614
-41.6063871430647,-41.6063871430647
-43.0705914719835,-43.0705914719835
-44.108866177918,-44.108866177918
-43.2566316725494,-43.2566316725494
-42.8701858843978,-42.8701858843978
-42.3744682611976,-42.3744682611976
-43.8874994075792,-43.8874994075792
-43.2441697543612,-43.2441697543612
-43.31479916727,-43.31479916727
-42.9283533791184,-42.9283533791184
-42.4326357559182,-42.4326357559182
-42.9348236460303,-42.9348236460303
-43.2143579110897,-43.2143579110897
-41.7232203285642,-41.7232203285642
-41.9756776175695,-41.9756776175695
-41.4799599943693,-41.4799599943693
-42.5483778578787,-42.5483778578787
-42.8279121229381,-42.8279121229381
-41.9756776175695,-41.9756776175695
-41.0397088991425,-41.0397088991425
-41.0935142062177,-41.0935142062177
-42.5655331715255,-42.5655331715255
-42.8450674365849,-42.8450674365849
-41.9928329312162,-41.9928329312162
-41.6063871430647,-41.6063871430647
-40.7357099855604,-40.7357099855604
-42.9533238688419,-42.9533238688419
-44.3482476244729,-44.3482476244729
-43.7755473841637,-43.7755473841637
-43.3891015960121,-43.3891015960121
-43.7755473841637,-43.7755473841637
-44.189012638392,-44.189012638392
-44.3482476244729,-44.3482476244729
-44.5342878250388,-44.5342878250388
-44.1478420368873,-44.1478420368873
-44.5342878250388,-44.5342878250388
-43.2945043715636,-43.2945043715636
-44.2124797985197,-44.2124797985197
-43.0008764810537,-43.0008764810537
-43.2533337700589,-43.2533337700589
-43.6397795582104,-43.6397795582104
-42.9080585834121,-42.9080585834121
-43.8260340103682,-43.8260340103682
-43.2533337700589,-43.2533337700589
-42.3173650516319,-42.3173650516319
-43.2533337700589,-43.2533337700589
-43.2945043715636,-43.2945043715636
-44.2124797985197,-44.2124797985197
-43.6397795582104,-43.6397795582104
-43.2533337700589,-43.2533337700589
-43.0008764810537,-43.0008764810537
-44.3482476244729,-44.3482476244729
-44.189012638392,-44.189012638392
-44.5342878250388,-44.5342878250388
-44.1478420368873,-44.1478420368873
-44.5342878250388,-44.5342878250388
-44.3482476244729,-44.3482476244729
-42.9533238688419,-42.9533238688419
-43.7755473841637,-43.7755473841637
-43.3891015960121,-43.3891015960121
-43.7755473841637,-43.7755473841637
-44.2124797985197,-44.2124797985197
-43.2945043715636,-43.2945043715636
-43.0008764810537,-43.0008764810537
-43.2533337700589,-43.2533337700589
-43.6397795582104,-43.6397795582104
-43.8260340103682,-43.8260340103681
-42.9080585834121,-42.9080585834121
-43.2533337700589,-43.2533337700589
-42.3173650516319,-42.317365051632
-43.2533337700589,-43.2533337700589
-44.2124797985197,-44.2124797985197
-43.2945043715636,-43.2945043715636
-43.6397795582104,-43.6397795582104
-43.2533337700589,-43.2533337700589
-43.0008764810537,-43.0008764810537
-43.7755473841637,-43.7755473841637
-44.5342878250388,-44.5342878250388
-43.0839083707581,-43.0839083707581
-43.575141796578,-43.575141796578
-43.9615875847295,-43.9615875847295
-44.5342878250388,-44.5342878250388
-43.7755473841637,-43.7755473841637
-43.0839083707581,-43.0839083707581
-43.575141796578,-43.575141796578
-43.9615875847295,-43.9615875847295
-43.0008764810537,-43.0008764810537
-43.0008764810537,-43.0008764810537
-41.1537285750296,-41.1537285750296
-42.0417304525929,-42.0417304525929
-42.4281762407444,-42.4281762407444
-43.2533337700589,-43.2533337700589
-43.2533337700589,-43.2533337700589
-41.8029543157782,-41.8029543157782
-41.7446648113227,-41.7446648113227
-42.6806335297496,-42.6806335297496
-43.6397795582104,-43.6397795582104
-43.6397795582104,-43.6397795582104
-42.1894001039298,-42.1894001039298
-42.6806335297496,-42.6806335297496
-42.4281762407444,-42.4281762407444
-43.3891015960121,-43.3891015960121
-44.1478420368873,-44.1478420368873
-43.575141796578,-43.575141796578
-42.4003969413364,-42.4003969413364
-43.575141796578,-43.575141796578
-44.1478420368873,-44.1478420368873
-43.3891015960121,-43.3891015960121
-43.575141796578,-43.575141796578
-42.4003969413364,-42.4003969413364
-43.575141796578,-43.575141796578
-43.2533337700589,-43.2533337700589
-43.2533337700589,-43.2533337700589
-42.0417304525929,-42.0417304525929
-41.5058886745081,-41.5058886745081
-42.6806335297496,-42.6806335297496
-42.3173650516319,-42.3173650516319
-42.3173650516319,-42.317365051632
-41.7446648113227,-41.7446648113227
-40.2252638984774,-40.2252638984774
-41.7446648113227,-41.7446648113227
-43.2533337700589,-43.2533337700589
-43.2533337700589,-43.2533337700589
-42.6806335297496,-42.6806335297496
-41.5058886745081,-41.5058886745081
-42.0417304525929,-42.0417304525929
-43.7755473841637,-43.7755473841637
-44.5342878250388,-44.5342878250388
-43.9615875847295,-43.9615875847295
-43.575141796578,-43.575141796578
-43.0839083707581,-43.0839083707581
-44.5342878250388,-44.5342878250388
-43.7755473841637,-43.7755473841637
-43.9615875847295,-43.9615875847295
-43.575141796578,-43.575141796578
-43.0839083707581,-43.0839083707581
-43.6397795582104,-43.6397795582104
-43.6397795582104,-43.6397795582104
-42.4281762407444,-42.4281762407444
-42.6806335297496,-42.6806335297496
-42.1894001039298,-42.1894001039298
-43.2533337700589,-43.2533337700589
-43.2533337700589,-43.2533337700589
-42.6806335297496,-42.6806335297496
-41.7446648113227,-41.7446648113227
-41.8029543157782,-41.8029543157782
-43.0008764810537,-43.0008764810537
-43.0008764810537,-43.0008764810537
-42.4281762407444,-42.4281762407444
-42.0417304525929,-42.0417304525929
-41.1537285750296,-41.1537285750296
-42.4842541264704,-42.4842541264704
-43.6604577807955,-43.6604577807955
-43.2410510236735,-43.2410510236735
-42.854605235522,-42.854605235522
-43.2410510236735,-43.2410510236735
-43.9673429605925,-43.9673429605925
-43.9271878664917,-43.9271878664917
-44.1834816590327,-44.1834816590327
-43.7970358708812,-43.7970358708812
-44.1834816590327,-44.1834816590327
-42.9951004819619,-42.9951004819619
-43.6306459375241,-43.6306459375241
-42.5723361032453,-42.5723361032453
-42.8247933922505,-42.8247933922505
-43.211239180402,-43.211239180402
-42.6086546938103,-42.6086546938103
-43.2442001493725,-43.2442001493725
-42.8247933922505,-42.8247933922505
-41.8888246738235,-41.8888246738235
-42.8247933922505,-42.8247933922505
-42.9951004819619,-42.9951004819619
-43.6306459375241,-43.6306459375241
-43.211239180402,-43.211239180402
-42.8247933922505,-42.8247933922505
-42.5723361032453,-42.5723361032453
-43.6604577807955,-43.6604577807955
-43.321877797941,-43.321877797941
-43.7310871937044,-43.7310871937044
-43.3446414055528,-43.3446414055528
-43.7310871937044,-43.7310871937044
-43.9271878664917,-43.9271878664917
-42.2250220373867,-42.2250220373867
-43.074953361123,-43.074953361123
-42.6885075729715,-42.6885075729715
-43.074953361123,-43.074953361123
-43.6306459375241,-43.6306459375241
-42.369202036392,-42.369202036392
-42.1395083549986,-42.1395083549986
-42.3919656440039,-42.3919656440039
-42.7784114321554,-42.7784114321554
-43.2442001493725,-43.2442001493725
-41.9827562482405,-41.9827562482405
-42.3919656440039,-42.3919656440039
-41.4559969255769,-41.4559969255769
-42.3919656440039,-42.3919656440039
-43.6306459375241,-43.6306459375241
-42.369202036392,-42.369202036392
-42.7784114321554,-42.7784114321554
-42.3919656440039,-42.3919656440039
-42.1395083549986,-42.1395083549986
-43.2410510236735,-43.2410510236735
-43.7310871937044,-43.7310871937044
-42.4340012226109,-42.4340012226109
-42.9252346484308,-42.9252346484308
-43.3116804365823,-43.3116804365823
-44.1834816590327,-44.1834816590327
-43.074953361123,-43.074953361123
-42.4535679396926,-42.4535679396926
-42.9448013655125,-42.9448013655125
-43.331247153664,-43.331247153664
-42.5723361032453,-42.5723361032453
-42.1395083549986,-42.1395083549986
-40.4456539321618,-40.4456539321618
-41.3336558097251,-41.3336558097251
-41.7201015978766,-41.7201015978766
-42.8247933922505,-42.8247933922505
-42.3919656440039,-42.3919656440039
-41.0948796729104,-41.0948796729104
-41.0365901684549,-41.0365901684549
-41.9725588868818,-41.9725588868818
-43.211239180402,-43.211239180402
-42.7784114321554,-42.7784114321554
-41.481325461062,-41.481325461062
-41.9725588868818,-41.9725588868818
-41.7201015978766,-41.7201015978766
-42.854605235522,-42.854605235522
-43.3446414055528,-43.3446414055528
-42.9252346484308,-42.9252346484308
-41.7504897931892,-41.7504897931892
-42.9252346484308,-42.9252346484308
-43.7970358708812,-43.7970358708812
-42.6885075729715,-42.6885075729715
-42.9448013655125,-42.9448013655125
-41.7700565102709,-41.7700565102709
-42.9448013655125,-42.9448013655125
-42.8247933922505,-42.8247933922505
-42.3919656440039,-42.3919656440039
-41.3336558097251,-41.3336558097251
-40.7978140316403,-40.7978140316403
-41.9725588868818,-41.9725588868818
-41.8888246738235,-41.8888246738235
-41.4559969255769,-41.4559969255769
-41.0365901684549,-41.0365901684549
-39.5171892556096,-39.5171892556096
-41.0365901684549,-41.0365901684549
-42.8247933922505,-42.8247933922505
-42.3919656440039,-42.3919656440039
-41.9725588868818,-41.9725588868818
-40.7978140316403,-40.7978140316402
-41.3336558097251,-41.3336558097251
-43.2410510236735,-43.2410510236735
-43.7310871937044,-43.7310871937044
-43.3116804365823,-43.3116804365823
-42.9252346484308,-42.9252346484308
-42.4340012226109,-42.4340012226109
-44.1834816590327,-44.1834816590327
-43.074953361123,-43.074953361123
-43.331247153664,-43.331247153664
-42.9448013655125,-42.9448013655125
-42.4535679396926,-42.4535679396926
-43.211239180402,-43.211239180402
-42.7784114321554,-42.7784114321554
-41.7201015978766,-41.7201015978766
-41.9725588868818,-41.9725588868818
-41.481325461062,-41.481325461062
-42.8247933922505,-42.8247933922505
-42.3919656440039,-42.3919656440039
-41.9725588868818,-41.9725588868818
-41.0365901684549,-41.0365901684549
-41.0948796729104,-41.0948796729104
-42.5723361032453,-42.5723361032453
-42.1395083549986,-42.1395083549986
-41.7201015978766,-41.7201015978766
-41.3336558097251,-41.3336558097251
-40.4456539321618,-40.4456539321618
-43.0715892136214,-43.0715892136214
-44.4010863511338,-44.4010863511338
-43.7072672374137,-43.7072672374137
-43.4419403226731,-43.4419403226731
-43.8283861108246,-43.8283861108246
-44.4769438359413,-44.4769438359413
-44.5070423338156,-44.5070423338156
-44.5719636609706,-44.5719636609706
-44.3066367462299,-44.3066367462299
-44.6930825343815,-44.6930825343815
-43.7652114348355,-43.7652114348355
-44.554050373585,-44.554050373585
-43.2825981429967,-43.2825981429967
-43.5949043451242,-43.5949043451242
-43.9813501332757,-43.9813501332757
-43.1959897809614,-43.1959897809614
-43.9848287197108,-43.9848287197108
-43.2910096059907,-43.2910096059907
-42.4761597609746,-42.4761597609746
-43.4121284794016,-43.4121284794016
-43.5824355691129,-43.5824355691129
-44.3712745078624,-44.3712745078624
-43.6774553941422,-43.6774553941422
-43.4121284794016,-43.4121284794016
-43.1596711903963,-43.1596711903963
-44.4010863511338,-44.4010863511338
-44.1264405773959,-44.1264405773959
-44.3505968906318,-44.3505968906318
-44.0852699758911,-44.0852699758911
-44.4717157640427,-44.4717157640427
-44.5070423338156,-44.5070423338156
-42.8325843131252,-42.8325843131252
-43.5336889550361,-43.5336889550361
-43.2683620402954,-43.2683620402954
-43.6548078284469,-43.6548078284469
-44.554050373585,-44.554050373585
-43.3565406815695,-43.3565406815695
-43.0030638779373,-43.0030638779373
-43.3153700800648,-43.3153700800648
-43.7018158682163,-43.7018158682163
-43.9848287197108,-43.9848287197108
-42.7873190276954,-42.7873190276954
-43.0114753409313,-43.0114753409313
-42.1966254959152,-42.1966254959152
-43.1325942143422,-43.1325942143422
-44.3712745078624,-44.3712745078624
-43.1737648158469,-43.1737648158469
-43.3979211290828,-43.3979211290828
-43.1325942143422,-43.1325942143422
-42.8801369253369,-42.8801369253369
-43.7072672374137,-43.7072672374137
-44.3505968906318,-44.3505968906318
-42.87016646233,-42.87016646233
-43.391450862171,-43.391450862171
-43.7778966503225,-43.7778966503225
-44.5719636609706,-44.5719636609706
-43.5336889550361,-43.5336889550361
-42.8119989676094,-42.8119989676094
-43.3332833674504,-43.3332833674504
-43.7197291556019,-43.7197291556019
-43.2825981429967,-43.2825981429967
-43.0030638779373,-43.0030638779373
-41.150759764324,-41.150759764324
-42.0439178494765,-42.0439178494765
-42.430363637628,-42.430363637628
-43.2910096059907,-43.2910096059907
-43.0114753409313,-43.0114753409313
-41.5310449126295,-41.5310449126295
-41.5028063821951,-41.5028063821951
-42.438775100622,-42.438775100622
-43.6774553941422,-43.6774553941422
-43.3979211290828,-43.3979211290828
-41.9174907007811,-41.9174907007811
-42.438775100622,-42.438775100622
-42.1863178116168,-42.1863178116168
-43.4419403226731,-43.4419403226731
-44.0852699758911,-44.0852699758911
-43.391450862171,-43.391450862171
-42.3378248803403,-42.3378248803403
-43.5125697355819,-43.5125697355819
-44.3066367462299,-44.3066367462299
-43.2683620402954,-43.2683620402954
-43.3332833674504,-43.3332833674504
-42.2796573856197,-42.2796573856197
-43.4544022408613,-43.4544022408613
-43.5949043451242,-43.5949043451242
-43.3153700800648,-43.3153700800648
-42.0439178494765,-42.0439178494765
-41.5679249845139,-41.5679249845139
-42.7426698397555,-42.7426698397555
-42.4761597609746,-42.4761597609746
-42.1966254959152,-42.1966254959152
-41.5028063821951,-41.5028063821951
-40.1045243427607,-40.1045243427607
-41.623925255606,-41.623925255606
-43.4121284794016,-43.4121284794016
-43.1325942143422,-43.1325942143422
-42.438775100622,-42.438775100622
-41.3851491187913,-41.3851491187913
-41.9209908968761,-41.9209908968761
-43.8283861108246,-43.8283861108246
-44.4717157640427,-44.4717157640427
-43.7778966503225,-43.7778966503225
-43.5125697355819,-43.5125697355819
-43.021336309762,-43.021336309762
-44.6930825343815,-44.6930825343815
-43.6548078284469,-43.6548078284469
-43.7197291556019,-43.7197291556019
-43.4544022408613,-43.4544022408613
-42.9631688150414,-42.9631688150414
-43.9813501332757,-43.9813501332757
-43.7018158682163,-43.7018158682163
-42.430363637628,-42.430363637628
-42.7426698397555,-42.7426698397555
-42.2514364139356,-42.2514364139356
-43.4121284794016,-43.4121284794016
-43.1325942143422,-43.1325942143422
-42.438775100622,-42.438775100622
-41.623925255606,-41.623925255606
-41.6822147600615,-41.6822147600615
-43.1596711903963,-43.1596711903963
-42.8801369253369,-42.8801369253369
-42.1863178116168,-42.1863178116168
-41.9209908968761,-41.9209908968761
-41.0329890193129,-41.0329890193129
-42.9054096117193,-42.9054096117193
-44.2349067492317,-44.2349067492317
-43.6622065089225,-43.6622065089225
-43.243524344545,-43.243524344545
-43.6622065089225,-43.6622065089225
-44.3107642340392,-44.3107642340392
-44.3408627319135,-44.3408627319135
-44.5269029324793,-44.5269029324793
-44.1082207681019,-44.1082207681019
-44.5269029324793,-44.5269029324793
-43.4162559672108,-43.4162559672108
-44.2050949059602,-44.2050949059602
-42.9934915884942,-42.9934915884942
-43.2137125012735,-43.2137125012735
-43.632394665651,-43.632394665651
-43.3014685419668,-43.3014685419668
-44.0903074807163,-44.0903074807163
-43.517607240407,-43.517607240407
-42.5834630295457,-42.5834630295457
-43.517607240407,-43.517607240407
-43.4162559672108,-43.4162559672108
-44.2050949059602,-44.2050949059602
-43.632394665651,-43.632394665651
-43.2137125012735,-43.2137125012735
-42.9934915884942,-42.9934915884942
-44.2349067492317,-44.2349067492317
-43.9602609754937,-43.9602609754937
-44.3055361621405,-44.3055361621405
-43.8868539977631,-43.8868539977631
-44.3055361621405,-44.3055361621405
-44.3408627319135,-44.3408627319135
-42.6664047112231,-42.6664047112231
-43.4886282265448,-43.4886282265448
-43.0699460621673,-43.0699460621673
-43.4886282265448,-43.4886282265448
-44.2050949059602,-44.2050949059602
-43.0075852139448,-43.0075852139448
-42.7139573234348,-42.7139573234348
-42.9341782362141,-42.9341782362141
-43.3528604005916,-43.3528604005916
-44.0903074807163,-44.0903074807163
-42.8927977887008,-42.8927977887008
-43.2380729753476,-43.2380729753476
-42.3039287644863,-42.3039287644863
-43.2380729753476,-43.2380729753476
-44.2050949059602,-44.2050949059602
-43.0075852139448,-43.0075852139448
-43.3528604005916,-43.3528604005916
-42.9341782362141,-42.9341782362141
-42.7139573234348,-42.7139573234348
-43.6622065089225,-43.6622065089225
-44.3055361621405,-44.3055361621405
-42.8551567078599,-42.8551567078599
-43.3141537574538,-43.3141537574538
-43.7328359218313,-43.7328359218313
-44.5269029324793,-44.5269029324793
-43.4886282265448,-43.4886282265448
-42.7969892131393,-42.7969892131393
-43.2559862627332,-43.2559862627332
-43.6746684271107,-43.6746684271107
-42.9934915884942,-42.9934915884942
-42.7139573234348,-42.7139573234348
-40.8668094174108,-40.8668094174108
-41.7225749187481,-41.7225749187481
-42.1412570831255,-42.1412570831255
-43.517607240407,-43.517607240407
-43.2380729753476,-43.2380729753476
-41.7876935210669,-41.7876935210669
-41.731228524177,-41.731228524177
-42.6653727350383,-42.6653727350383
-43.632394665651,-43.632394665651
-43.3528604005916,-43.3528604005916
-41.9024809463109,-41.9024809463109
-42.3614779959049,-42.3614779959049
-42.1412570831255,-42.1412570831255
-43.243524344545,-43.243524344545
-43.8868539977631,-43.8868539977631
-43.3141537574538,-43.3141537574538
-42.171031348879,-42.171031348879
-43.3141537574538,-43.3141537574538
-44.1082207681019,-44.1082207681019
-43.0699460621673,-43.0699460621673
-43.2559862627332,-43.2559862627332
-42.1128638541584,-42.1128638541584
-43.2559862627332,-43.2559862627332
-43.2137125012735,-43.2137125012735
-42.9341782362141,-42.9341782362141
-41.7225749187481,-41.7225749187481
-41.2183555873301,-41.2183555873301
-42.3614779959049,-42.3614779959049
-42.5834630295457,-42.5834630295457
-42.3039287644863,-42.3039287644863
-41.731228524177,-41.731228524177
-40.2552678734512,-40.2552678734512
-41.731228524177,-41.731228524177
-43.2137125012735,-43.2137125012735
-42.9341782362141,-42.9341782362141
-42.3614779959049,-42.3614779959049
-41.2183555873301,-41.2183555873301
-41.7225749187481,-41.7225749187481
-43.6622065089225,-43.6622065089225
-44.3055361621405,-44.3055361621405
-43.7328359218313,-43.7328359218313
-43.3141537574538,-43.3141537574538
-42.8551567078599,-42.8551567078599
-44.5269029324793,-44.5269029324793
-43.4886282265448,-43.4886282265448
-43.6746684271107,-43.6746684271107
-43.2559862627332,-43.2559862627332
-42.7969892131393,-42.7969892131393
-43.632394665651,-43.632394665651
-43.3528604005916,-43.3528604005916
-42.1412570831255,-42.1412570831255
-42.3614779959049,-42.3614779959049
-41.9024809463109,-41.9024809463109
-43.517607240407,-43.517607240407
-43.2380729753476,-43.2380729753476
-42.6653727350383,-42.6653727350383
-41.731228524177,-41.731228524177
-41.7876935210669,-41.7876935210669
-42.9934915884942,-42.9934915884942
-42.7139573234348,-42.7139573234348
-42.1412570831255,-42.1412570831255
-41.7225749187481,-41.7225749187481
-40.8668094174108,-40.8668094174108
-42.5775777033067,-42.5775777033067
-43.9070748408191,-43.9070748408191
-43.3343746005099,-43.3343746005099
-42.9479288123583,-42.9479288123583
-43.2441697543612,-43.2441697543612
-43.9829323256266,-43.9829323256266
-44.0130308235009,-44.0130308235009
-44.1990710240667,-44.1990710240667
-43.8126252359152,-43.8126252359152
-44.108866177918,-44.108866177918
-43.0884240587982,-43.0884240587982
-43.8772629975476,-43.8772629975476
-42.6656596800816,-42.6656596800816
-42.9181169690869,-42.9181169690869
-43.2143579110897,-43.2143579110897
-42.7019782706467,-42.7019782706467
-43.4908172093961,-43.4908172093961
-42.9181169690868,-42.9181169690868
-41.9821482506599,-41.9821482506599
-42.8279121229381,-42.8279121229381
-43.302113951783,-43.302113951783
-44.0909528905324,-44.0909528905324
-43.5182526502232,-43.5182526502232
-43.1318068620716,-43.1318068620716
-42.8450674365849,-42.8450674365849
-43.9070748408191,-43.9070748408191
-43.6324290670811,-43.6324290670811
-43.9777042537279,-43.9777042537279
-43.5912584655764,-43.5912584655764
-43.8874994075792,-43.8874994075792
-44.0130308235009,-44.0130308235009
-42.3385728028105,-42.3385728028105
-43.1607963181322,-43.1607963181322
-42.7743505299807,-42.7743505299807
-43.0705914719835,-43.0705914719835
-43.8772629975476,-43.8772629975476
-42.6797533055322,-42.6797533055322
-42.3861254150222,-42.3861254150222
-42.6385827040274,-42.6385827040274
-42.9348236460303,-42.9348236460303
-43.4908172093961,-43.4908172093961
-42.2933075173806,-42.2933075173806
-42.6385827040274,-42.6385827040274
-41.7026139856005,-41.7026139856005
-42.5483778578787,-42.5483778578787
-44.0909528905324,-44.0909528905324
-42.893443198517,-42.893443198517
-43.2387183851638,-43.2387183851638
-42.8522725970122,-42.8522725970122
-42.5655331715255,-42.5655331715255
-43.3343746005099,-43.3343746005099
-43.9777042537279,-43.9777042537279
-42.5273247994473,-42.5273247994473
-43.0185582252671,-43.0185582252671
-43.31479916727,-43.31479916727
-44.1990710240667,-44.1990710240667
-43.1607963181322,-43.1607963181322
-42.4691573047267,-42.4691573047267
-42.9603907305465,-42.9603907305465
-43.2566316725494,-43.2566316725494
-42.6656596800816,-42.6656596800816
-42.3861254150222,-42.3861254150222
-40.5389775089982,-40.5389775089982
-41.4269793865614,-41.4269793865614
-41.7232203285642,-41.7232203285642
-42.9181169690868,-42.9181169690868
-42.6385827040274,-42.6385827040274
-41.1882032497468,-41.1882032497468
-41.1299137452912,-41.1299137452912
-41.9756776175695,-41.9756776175695
-43.5182526502232,-43.5182526502232
-43.2387183851638,-43.2387183851638
-41.7883389308831,-41.7883389308831
-42.279572356703,-42.279572356703
-41.9928329312162,-41.9928329312162
-42.9479288123583,-42.9479288123583
-43.5912584655764,-43.5912584655764
-43.0185582252671,-43.0185582252671
-41.8438133700256,-41.8438133700256
-42.9283533791184,-42.9283533791184
-43.8126252359152,-43.8126252359152
-42.7743505299807,-42.7743505299807
-42.9603907305465,-42.9603907305465
-41.785645875305,-41.785645875305
-42.8701858843978,-42.8701858843978
-42.9181169690869,-42.9181169690869
-42.6385827040274,-42.6385827040274
-41.4269793865614,-41.4269793865614
-40.8911376084766,-40.8911376084766
-41.9756776175695,-41.9756776175695
-41.9821482506599,-41.9821482506599
-41.7026139856005,-41.7026139856005
-41.1299137452912,-41.1299137452912
-39.6105128324459,-39.6105128324459
-41.0397088991425,-41.0397088991425
-43.1318068620716,-43.1318068620716
-42.8522725970122,-42.8522725970122
-42.279572356703,-42.279572356703
-41.1048275014614,-41.1048275014614
-41.6063871430647,-41.6063871430647
-43.2441697543612,-43.2441697543612
-43.8874994075792,-43.8874994075792
-43.31479916727,-43.31479916727
-42.9283533791184,-42.9283533791184
-42.4326357559182,-42.4326357559182
-44.108866177918,-44.108866177918
-43.0705914719835,-43.0705914719835
-43.2566316725494,-43.2566316725494
-42.8701858843978,-42.8701858843978
-42.3744682611976,-42.3744682611976
-43.2143579110897,-43.2143579110897
-42.9348236460303,-42.9348236460303
-41.7232203285642,-41.7232203285642
-41.9756776175695,-41.9756776175695
-41.4799599943693,-41.4799599943693
-42.8279121229381,-42.8279121229381
-42.5483778578787,-42.5483778578787
-41.9756776175695,-41.9756776175695
-41.0397088991425,-41.0397088991425
-41.0935142062177,-41.0935142062177
-42.8450674365849,-42.8450674365849
-42.5655331715255,-42.5655331715255
-41.9928329312162,-41.9928329312162
-41.6063871430647,-41.6063871430647
-40.7357099855604,-40.7357099855604
-42.8325843131252,-42.8325843131252
-44.5070423338156,-44.5070423338156
-43.5336889550361,-43.5336889550361
-43.2683620402954,-43.2683620402954
